league,season,player_id,player_name,team_title,position,games,time,goals,assists,npg,xG_percentage,xA_percentage,npxG_percentage,shots,missed_shots,key_passes,yellow_cards,red_cards
ligue_1,2015-2016,3281,Olivier Kemen,Lyon,M S,2,103,0,0,0,0.0,100.0,0.0,0,0,1,0,0
ligue_1,2015-2016,3282,Arnold Mvuemba,Lyon,M S,6,285,0,0,0,24.725127603378855,50.54974479324229,24.725127603378855,4,4,4,0,0
ligue_1,2015-2016,3283,Mathieu Gorgelin,Lyon,GK,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3286,Kevin Trapp,Paris Saint Germain,GK,35,3111,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3290,Benjamin Stambouli,Paris Saint Germain,M S,27,1510,0,0,0,22.88950851190777,54.22098297618446,22.88950851190777,4,4,4,2,0
ligue_1,2015-2016,3300,Christopher Nkunku,Paris Saint Germain,M S,5,331,0,0,0,26.0152752727478,47.96944945450439,26.0152752727478,1,1,2,0,0
ligue_1,2015-2016,3301,Salvatore Sirigu,Paris Saint Germain,GK S,3,219,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3302,Yoan Cardinale,Nice,GK S,26,2307,0,0,0,0.0,0.0,0.0,0,0,0,3,0
ligue_1,2015-2016,3303,Ricardo Pereira,Nice,D M,26,2280,0,4,0,14.803434545003755,70.39313090999248,14.803434545003755,3,3,16,6,0
ligue_1,2015-2016,3305,Paul Baysse,Nice,D S,30,2584,0,0,0,50.0,0.0,50.0,13,13,0,2,1
ligue_1,2015-2016,3306,Remi Walter,Nice,M S,12,543,0,0,0,41.47197833506086,17.056043329878282,41.47197833506086,12,12,6,0,0
ligue_1,2015-2016,3313,Mouez Hassen,Nice,GK S,14,1075,0,0,0,0.0,0.0,0.0,0,0,0,0,1
ligue_1,2015-2016,3314,Franck Honorat,Nice,S,6,110,0,0,0,38.94620707485951,22.10758585028098,38.94620707485951,2,2,1,1,0
ligue_1,2015-2016,3315,Dorian Caddy,Nice,F S,7,237,0,0,0,47.69901419773562,4.601971604528756,47.69901419773562,7,7,1,0,0
ligue_1,2015-2016,3318,Jean-Louis Leca,SC Bastia,GK,34,2992,0,0,0,0.0,0.0,0.0,0,0,0,2,1
ligue_1,2015-2016,3319,Francois Modesto,SC Bastia,D M S,29,2423,0,0,0,38.79745435273049,22.405091294539034,38.79745435273049,6,6,6,5,0
ligue_1,2015-2016,3320,Mathieu Peybernes,SC Bastia,D S,25,2041,0,0,0,0.0,100.0,0.0,0,0,3,3,0
ligue_1,2015-2016,3322,Alexander Djiku,SC Bastia,D M S,20,1515,0,0,0,12.973561622491719,74.05287675501656,12.973561622491719,2,2,4,6,1
ligue_1,2015-2016,3323,Florian Marange,SC Bastia,D M S,24,1669,0,1,0,5.968229518714078,88.06354096257184,5.968229518714078,2,2,4,6,0
ligue_1,2015-2016,3330,Abdoulaye Keita,SC Bastia,S,4,32,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3332,Thomas Vincensini,SC Bastia,GK S,2,117,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3335,Laurent Pionnier,Montpellier,GK,25,2250,0,0,0,0.0,100.0,0.0,0,0,2,0,0
ligue_1,2015-2016,3336,William Remy,Montpellier,D M S,28,2403,0,1,0,36.78199838380105,26.436003232397898,36.78199838380105,15,15,9,4,0
ligue_1,2015-2016,3341,Jamel Saihi,Montpellier,M S,13,597,0,0,0,31.626125970054986,36.74774805989002,31.626125970054986,8,8,10,3,0
ligue_1,2015-2016,3348,Florian Sotoca,Montpellier,S,1,1,0,0,0,50.0,0.0,50.0,1,1,0,0,0
ligue_1,2015-2016,3350,Jonathan Ligali,Montpellier,GK,6,540,0,0,0,0.0,0.0,0.0,0,0,0,1,0
ligue_1,2015-2016,3351,Mathieu Deplagne,Montpellier,D S,25,1801,0,0,0,37.19681123527443,25.60637752945115,37.19681123527443,7,7,6,6,0
ligue_1,2015-2016,3352,Djamel Bakar,Montpellier,F M S,6,197,0,0,0,26.1724473940521,47.655105211895794,26.1724473940521,6,6,3,0,0
ligue_1,2015-2016,3353,Vincent Enyeama,Lille,GK,35,3129,0,0,0,0.0,100.0,0.0,0,0,1,3,1
ligue_1,2015-2016,3355,Renato Civelli,Lille,D,32,2763,0,0,0,47.53431465982344,4.931370680353131,47.53431465982344,17,17,7,6,2
ligue_1,2015-2016,3359,Rio Mavuba,Lille,M S,35,2807,0,0,0,30.880791077306647,38.23841784538671,30.880791077306647,11,11,11,5,0
ligue_1,2015-2016,3363,Benjamin Pavard,Lille,D M S,13,636,0,0,0,27.287927640128363,45.42414471974328,27.287927640128363,3,3,4,3,0
ligue_1,2015-2016,3367,Youssouf Kone,Lille,S,1,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3368,Junior Tallo,Lille,F S,23,1095,0,3,0,40.26987300501261,19.460253989974778,40.26987300501261,34,34,13,2,0
ligue_1,2015-2016,3369,Clément Maury,GFC Ajaccio,GK,34,3060,0,1,0,0.0,100.0,0.0,0,0,3,1,0
ligue_1,2015-2016,3370,Issiaga Sylla,GFC Ajaccio,D M S,34,2690,0,4,0,17.05398902897627,65.89202194204746,17.05398902897627,22,22,31,7,2
ligue_1,2015-2016,3373,Pablo Martinez,GFC Ajaccio,D S,28,2210,0,1,0,33.83197864185969,32.33604271628061,33.83197864185969,9,9,6,4,0
ligue_1,2015-2016,3374,Jerome Le Moigne,GFC Ajaccio,M S,31,2472,0,1,0,34.687321918283985,30.625356163432027,34.687321918283985,13,13,12,14,1
ligue_1,2015-2016,3376,David Ducourtioux,GFC Ajaccio,M S,33,2658,0,3,0,24.962748233116642,50.07450353376672,24.962748233116642,32,32,38,12,0
ligue_1,2015-2016,3381,Amine Chermiti,GFC Ajaccio,F M S,9,279,0,0,0,49.16677759624961,1.66644480750077,49.16677759624961,6,6,1,0,0
ligue_1,2015-2016,3382,Jules Goda,GFC Ajaccio,GK,3,221,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3384,Louis Poggi,GFC Ajaccio,M S,15,793,0,1,0,41.138284423224945,17.72343115355011,41.138284423224945,13,13,4,1,0
ligue_1,2015-2016,3387,Nicolas N&#039;Koulou,Marseille,D,33,2941,0,0,0,48.365961493789015,3.268077012421961,48.365961493789015,11,11,2,8,1
ligue_1,2015-2016,3392,Lucas Silva,Marseille,M S,22,1038,0,0,0,28.853115118875127,42.29376976224975,28.853115118875127,12,12,9,2,0
ligue_1,2015-2016,3395,Yohann Pelé,Marseille,GK,2,180,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3396,Paolo De Ceglie,Marseille,D S,7,301,0,0,0,31.63188227926667,36.73623544146666,31.63188227926667,3,3,4,1,0
ligue_1,2015-2016,3398,Rémy Riou,Nantes,GK,31,2790,0,0,0,0.0,100.0,0.0,0,0,1,2,0
ligue_1,2015-2016,3400,Lorik Cana,Nantes,D S,21,1759,0,0,0,29.724982600588167,40.550034798823674,29.724982600588167,7,7,3,5,0
ligue_1,2015-2016,3401,Oswaldo Vizcarrondo,Nantes,D S,30,2618,0,0,0,37.01253365889293,25.974932682214142,37.01253365889293,12,12,2,8,0
ligue_1,2015-2016,3402,Wilfried Moimbé,Nantes,D M,15,1327,0,1,0,21.385826600094347,57.228346799811305,21.385826600094347,7,7,9,4,0
ligue_1,2015-2016,3404,Rémi Gomis,Nantes,D M S,17,1187,0,0,0,37.31884757211091,25.362304855778167,37.31884757211091,4,4,6,2,0
ligue_1,2015-2016,3412,Léo Dubois,Nantes,D S,24,1982,0,0,0,24.679667119284247,50.6406657614315,24.679667119284247,11,11,19,3,0
ligue_1,2015-2016,3414,Maxime Dupé,Nantes,GK,7,630,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3415,Birama Touré,Nantes,M S,23,1817,0,2,0,17.10952015377404,65.78095969245193,17.10952015377404,14,14,12,4,0
ligue_1,2015-2016,3416,Danijel Subasic,Monaco,GK,36,3240,0,0,0,0.0,100.0,0.0,0,0,1,3,0
ligue_1,2015-2016,3419,Elderson Echiéjilé,Monaco,D M S,20,1572,0,1,0,26.89373579529908,46.212528409401834,26.89373579529908,6,6,8,4,1
ligue_1,2015-2016,3421,Jérémy Toulalan,Monaco,D M,25,2230,0,1,0,18.585112416971477,62.829775166057054,18.585112416971477,7,7,11,5,0
ligue_1,2015-2016,3430,Paul Nardi,Monaco,GK,2,180,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3433,Matthieu Dreyer,Troyes,GK,15,1350,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3434,Lossemy Karaboue,Troyes,D M S,32,2349,0,2,0,26.38080534904404,47.238389301911916,26.38080534904404,25,25,31,3,1
ligue_1,2015-2016,3435,Dusan Veskovac,Troyes,D S,13,1056,0,0,0,0.0,0.0,0.0,0,0,0,2,0
ligue_1,2015-2016,3436,Anele Ngcongca,Troyes,D S,20,1695,0,0,0,42.45207443492385,15.095851130152296,42.45207443492385,4,4,5,2,0
ligue_1,2015-2016,3437,Mouhamadou Dabo,Troyes,D S,17,1064,0,0,0,35.58038646254556,28.839227074908873,35.58038646254556,6,6,4,3,1
ligue_1,2015-2016,3444,Brayan Perea,Troyes,F S,12,511,0,0,0,45.180091709938814,9.639816580122368,45.180091709938814,7,7,5,3,1
ligue_1,2015-2016,3446,Yoann Court,Troyes,M S,25,956,0,0,0,41.24344897782425,17.51310204435151,41.24344897782425,22,22,13,5,0
ligue_1,2015-2016,3448,Alois Confais,Troyes,D M S,15,1206,0,1,0,22.676008349766587,54.64798330046684,22.676008349766587,4,4,5,3,0
ligue_1,2015-2016,3451,Benjamin Lecomte,Lorient,GK,36,3240,0,0,0,0.0,100.0,0.0,0,0,1,0,0
ligue_1,2015-2016,3452,Pape Paye,Lorient,D S,10,682,0,0,0,34.049198256339785,31.90160348732044,34.049198256339785,2,2,2,1,0
ligue_1,2015-2016,3457,Francois Bellugou,Lorient,D M S,33,2302,0,1,0,14.146606459401204,71.70678708119758,14.146606459401204,3,3,9,6,1
ligue_1,2015-2016,3459,Maxime Barthelme,Lorient,M S,24,1283,0,5,0,23.741926297830304,52.516147404339385,23.741926297830304,19,19,30,1,0
ligue_1,2015-2016,3462,Rémi Mulumba,Lorient,M S,6,147,0,0,0,50.0,0.0,50.0,4,4,0,1,0
ligue_1,2015-2016,3463,Romain Philippoteaux,Lorient,M S,31,1421,0,3,0,21.899862558334263,56.20027488333148,21.899862558334263,15,15,14,3,0
ligue_1,2015-2016,3464,Vincent Le Goff,Lorient,D S,27,1772,0,0,0,23.778957225984694,52.44208554803061,23.778957225984694,7,7,14,4,0
ligue_1,2015-2016,3465,Alain Traoré,Lorient,S,3,30,0,0,0,50.0,0.0,50.0,1,1,0,0,0
ligue_1,2015-2016,3466,Marvin Gakpa,Lorient,S,3,37,0,0,0,22.26201125158024,55.47597749683951,22.26201125158024,1,1,2,0,0
ligue_1,2015-2016,3467,Florent Chaigneau,Lorient,GK S,2,178,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3468,Jonas Lössl,Guingamp,GK,37,3330,0,0,0,0.0,100.0,0.0,0,0,1,0,0
ligue_1,2015-2016,3470,Christophe Kerbrat,Guingamp,D,29,2591,0,0,0,32.5327616338088,34.9344767323824,32.5327616338088,4,4,4,7,0
ligue_1,2015-2016,3472,Lars Jacobsen,Guingamp,D S,32,2753,0,3,0,9.260249506432002,81.479500987136,9.260249506432002,3,3,17,3,0
ligue_1,2015-2016,3480,Julien Cardy,Guingamp,M S,14,492,0,0,0,38.9549028534712,22.090194293057607,38.9549028534712,5,5,2,1,0
ligue_1,2015-2016,3481,Reynald Lemaître,Guingamp,D S,6,453,0,0,0,0.0,100.0,0.0,0,0,2,2,0
ligue_1,2015-2016,3482,Maxime Baca,Guingamp,D,2,180,0,0,0,0.0,100.0,0.0,0,0,2,0,0
ligue_1,2015-2016,3483,Laurent Dos Santos,Guingamp,D S,9,596,0,0,0,4.254313171561973,91.49137365687606,4.254313171561973,1,1,2,1,0
ligue_1,2015-2016,3485,Alexandre Letellier,Angers,GK,17,1530,0,0,0,0.0,100.0,0.0,0,0,2,1,0
ligue_1,2015-2016,3486,Vincent Manceau,Angers,D,27,2386,0,1,0,10.504185160295581,78.99162967940886,10.504185160295581,6,6,13,2,0
ligue_1,2015-2016,3489,Yoann Andreu,Angers,D,31,2725,0,1,0,15.69720637451858,68.60558725096284,15.69720637451858,5,5,12,7,0
ligue_1,2015-2016,3499,Gael Angoula,Angers,D S,13,1009,0,0,0,6.065712144709277,87.86857571058144,6.065712144709277,2,2,7,3,0
ligue_1,2015-2016,3503,Stéphane Ruffier,Saint-Etienne,GK,38,3420,0,0,0,0.0,100.0,0.0,0,0,1,4,0
ligue_1,2015-2016,3505,Florentin Pogba,Saint-Etienne,D S,24,1948,0,1,0,38.196334741902234,23.60733051619553,38.196334741902234,10,10,7,1,0
ligue_1,2015-2016,3508,Jérémy Clément,Saint-Etienne,M S,27,2227,0,1,0,16.636634846849127,66.72673030630173,16.636634846849127,1,1,10,6,0
ligue_1,2015-2016,3509,Fabien Lemoine,Saint-Etienne,M S,33,2475,0,1,0,32.32230712574105,35.3553857485179,32.32230712574105,19,19,15,10,0
ligue_1,2015-2016,3516,Benoit Assou-Ekotto,Saint-Etienne,D M S,20,1704,0,0,0,19.678690163436134,60.642619673127726,19.678690163436134,11,11,11,1,0
ligue_1,2015-2016,3517,Ronael Pierre Gabriel,Saint-Etienne,D S,5,333,0,0,0,0.0,100.0,0.0,0,0,1,0,0
ligue_1,2015-2016,3519,Ole Selnaes,Saint-Etienne,M S,3,174,0,0,0,31.105121333174385,37.78975733365123,31.105121333174385,2,2,2,0,0
ligue_1,2015-2016,3520,Rémy Vercoutre,Caen,GK,38,3420,0,0,0,0.0,0.0,0.0,0,0,0,2,0
ligue_1,2015-2016,3522,Jordan Adeoti,Caen,D M S,32,1694,0,0,0,47.85074606863241,4.2985078627351765,47.85074606863241,10,10,3,6,0
ligue_1,2015-2016,3528,Jordan Leborgne,Caen,D M S,14,664,0,1,0,26.254793787239546,47.49041242552091,26.254793787239546,8,8,10,3,0
ligue_1,2015-2016,3531,Alexandre Raineau,Caen,D S,7,317,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3532,Herve Bazile,Caen,F M S,25,1064,0,3,0,29.555954437623743,40.88809112475252,29.555954437623743,33,33,19,1,0
ligue_1,2015-2016,3534,Chaker Alhadhur,Caen,D S,10,786,0,0,0,0.0,100.0,0.0,0,0,4,2,0
ligue_1,2015-2016,3536,Jean-Victor Makengo,Caen,M S,10,431,0,0,0,17.8029179720824,64.39416405583522,17.8029179720824,2,2,3,1,0
ligue_1,2015-2016,3537,Jordan N&#039;Kololo,Caen,F M S,16,518,0,0,0,28.064825864503717,43.87034827099258,28.064825864503717,10,10,9,3,1
ligue_1,2015-2016,3540,Alexandre Coeff,GFC Ajaccio,D M S,24,1995,0,2,0,11.773362080613088,76.45327583877383,11.773362080613088,9,9,22,5,0
ligue_1,2015-2016,3543,Nicolas Seube,Caen,D M S,33,2183,0,1,0,35.71141044257308,28.57717911485384,35.71141044257308,15,15,15,5,1
ligue_1,2015-2016,3545,Abdoulaye Diallo,Rennes,GK,7,630,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3547,Jesper Hansen,SC Bastia,GK S,4,309,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3550,Koffi Djidji,Nantes,D S,22,1797,0,0,0,43.05049117960954,13.899017640780928,43.05049117960954,3,3,1,4,0
ligue_1,2015-2016,3552,Marco Verratti,Paris Saint Germain,M S,18,1060,0,3,0,2.1874518383415613,95.62509632331688,2.1874518383415613,2,2,20,2,0
ligue_1,2015-2016,3554,Mickaël Tacalfred,Reims,D S,15,1166,0,0,0,36.993999508328876,26.012000983342244,36.993999508328876,4,4,1,2,0
ligue_1,2015-2016,3555,Franck Signorino,Reims,D M,29,2563,0,2,0,2.586387608993283,94.82722478201342,2.586387608993283,1,1,17,5,0
ligue_1,2015-2016,3558,Abou Diaby,Marseille,M S,3,138,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3560,Renaud Cohade,Saint-Etienne,M S,19,1153,0,2,0,19.156060256673253,61.68787948665349,19.156060256673253,12,12,21,3,0
ligue_1,2015-2016,3562,Jonathan Brison,Saint-Etienne,D S,7,440,0,0,0,27.56814510405134,44.863709791897314,27.56814510405134,1,1,1,2,0
ligue_1,2015-2016,3563,Florent Balmont,Lille,M S,28,1944,0,1,0,27.405584826922247,45.188830346155505,27.405584826922247,30,30,15,5,0
ligue_1,2015-2016,3565,Marko Basa,Lille,D,15,1334,0,0,0,48.569172709567646,2.8616545808647174,48.569172709567646,14,14,2,1,0
ligue_1,2015-2016,3569,Steed Malbranque,Lyon,M S,11,401,0,1,0,17.117088607729112,65.76582278454177,17.117088607729112,5,5,5,0,0
ligue_1,2015-2016,3572,Yrondu Musavu-King,Lorient,D S,3,184,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3573,Franck Hery,Guingamp,D,3,270,0,0,0,0.0,0.0,0.0,0,0,0,1,0
ligue_1,2015-2016,3576,Maxime Poundje,Bordeaux,D M,14,1260,0,1,0,10.384392804145026,79.23121439170995,10.384392804145026,5,5,4,3,0
ligue_1,2015-2016,3578,Jean Ambrose,Bordeaux,S,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3579,Antony Ranieri,Nice,S,2,4,0,0,0,0.0,0.0,0.0,0,0,0,1,0
ligue_1,2015-2016,3581,Jemerson,Monaco,D S,4,287,0,0,0,22.1237389175453,55.752522164909415,22.1237389175453,1,1,2,2,0
ligue_1,2015-2016,3582,Chris Mavinga,Troyes,D S,20,1588,0,1,0,24.582768082620778,50.83446383475846,24.582768082620778,11,11,8,6,1
ligue_1,2015-2016,3584,Deniz Hummet,Troyes,F S,6,154,0,0,0,46.28325216615643,7.433495667687132,46.28325216615643,1,1,1,0,0
ligue_1,2015-2016,3586,Jean-Pierre Nsamé,Angers,S,5,57,0,0,0,50.0,0.0,50.0,1,1,0,0,0
ligue_1,2015-2016,3587,Guy N&#039;Gosso,Angers,M S,2,106,0,0,0,0.0,100.0,0.0,0,0,1,0,0
ligue_1,2015-2016,3588,Olivier Auriac,Angers,M S,16,387,0,0,0,23.30895619487902,53.38208761024197,23.30895619487902,2,2,3,1,0
ligue_1,2015-2016,3589,Mathias Serin,Angers,S,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3592,Steven Moreira,Rennes,D M S,16,1226,0,0,0,2.510265053784422,94.97946989243114,2.510265053784422,2,2,10,2,0
ligue_1,2015-2016,3595,Johny Placide,Reims,GK S,19,1616,0,0,0,0.0,100.0,0.0,0,0,1,0,0
ligue_1,2015-2016,3597,Gilles Cioni,SC Bastia,D M S,20,1594,0,0,0,9.011855055984942,81.97628988803012,9.011855055984942,3,3,5,2,1
ligue_1,2015-2016,3599,Presnel Kimpembe,Paris Saint Germain,D S,6,427,0,0,0,0.0,100.0,0.0,0,0,1,1,0
ligue_1,2015-2016,3601,Marvin Martin,Lille,M S,12,415,0,1,0,31.578138335699034,36.84372332860193,31.578138335699034,5,5,9,1,0
ligue_1,2015-2016,3604,Stéphan Raheriharimanana,Nice,M S,4,73,0,0,0,0.0,100.0,0.0,0,0,1,0,0
ligue_1,2015-2016,3605,Brice Dja Djédjé,Marseille,D S,19,1491,0,0,0,25.896096532152228,48.20780693569555,25.896096532152228,8,8,6,2,0
ligue_1,2015-2016,3607,Lamine Gassama,Lorient,D,31,2715,0,1,0,0.0,100.0,0.0,0,0,12,6,2
ligue_1,2015-2016,3608,Moryke Fofana,Lorient,S,6,108,0,0,0,0.0,100.0,0.0,0,0,1,1,0
ligue_1,2015-2016,3609,Matthieu Saunier,Troyes,D,28,2419,0,0,0,44.19515311575209,11.609693768495822,44.19515311575209,8,8,5,3,0
ligue_1,2015-2016,3610,Mory Kone,Troyes,D,3,240,0,1,0,0.0,100.0,0.0,0,0,1,0,0
ligue_1,2015-2016,3612,Henri Bienvenu,Troyes,F S,7,173,0,0,0,48.89910700857886,2.2017859828422863,48.89910700857886,5,5,1,0,0
ligue_1,2015-2016,3613,Amos Youga,GFC Ajaccio,M S,18,1142,0,1,0,32.13135096835994,35.737298063280114,32.13135096835994,15,15,13,4,1
ligue_1,2015-2016,3625,Johan Martial,Troyes,D S,8,569,0,0,0,50.0,0.0,50.0,1,1,0,2,0
ligue_1,2015-2016,3626,Mexer,Rennes,D,16,1317,0,0,0,50.0,0.0,50.0,5,5,0,4,0
ligue_1,2015-2016,3628,Lionel Mathis,Guingamp,M S,20,1379,0,1,0,39.680132686731945,20.639734626536104,39.680132686731945,11,11,7,6,1
ligue_1,2015-2016,3630,Mamadou N&#039;Diaye,Montpellier,D S,8,131,0,1,0,9.714302046784006,80.57139590643199,9.714302046784006,2,2,2,0,0
ligue_1,2015-2016,3631,Jerome Prior,Bordeaux,GK S,13,1074,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3632,Kevin Malcuit,Saint-Etienne,D F M,9,716,0,1,0,5.628807581079625,88.74238483784075,5.628807581079625,2,2,4,1,2
ligue_1,2015-2016,3636,Ilyes Chaibi,Monaco,S,1,10,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3639,Paulin Puel,Nice,F S,11,182,0,0,0,46.04298902875368,7.914021942492644,46.04298902875368,2,2,1,0,0
ligue_1,2015-2016,3641,Yacouba Sylla,Rennes,M S,20,1499,0,1,0,25.89396370550977,48.21207258898046,25.89396370550977,9,9,10,4,1
ligue_1,2015-2016,3642,Alexis Peuget,Reims,M S,12,670,0,0,0,42.36359634846809,15.272807303063818,42.36359634846809,6,6,5,3,0
ligue_1,2015-2016,3644,Wallyson Mallmann,Nice,M S,14,697,0,2,0,35.90826500955796,28.18346998088408,35.90826500955796,13,13,8,3,0
ligue_1,2015-2016,3646,William Matheus,Toulouse,D,14,1250,0,1,0,0.0,100.0,0.0,0,0,8,2,0
ligue_1,2015-2016,3649,Stephane Sparagna,Marseille,D S,8,228,0,0,0,18.3099603682653,63.38007926346939,18.3099603682653,2,2,1,3,0
ligue_1,2015-2016,3652,Enock Kwateng,Nantes,S,2,28,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3653,Jeremie Bréchet,GFC Ajaccio,D,23,1936,0,0,0,18.56061678117766,62.878766437644686,18.56061678117766,1,1,2,0,0
ligue_1,2015-2016,3655,Charles Traore,Troyes,D,5,450,0,0,0,6.63544670042039,86.72910659915924,6.63544670042039,1,1,2,1,0
ligue_1,2015-2016,3659,Christopher Maboulou,SC Bastia,F S,9,228,0,1,0,28.298455550732154,43.403088898535685,28.298455550732154,3,3,3,0,0
ligue_1,2015-2016,3661,Kermit Erasmus,Rennes,S,2,32,0,0,0,0.0,100.0,0.0,0,0,3,0,0
ligue_1,2015-2016,3668,Jonathan Delaplace,Caen,M S,22,1574,0,2,0,23.349821122211452,53.30035775557711,23.349821122211452,18,18,18,2,0
ligue_1,2015-2016,3671,Robin Maulun,Bordeaux,S,1,51,0,0,0,17.846748421433563,64.30650315713288,17.846748421433563,1,1,1,0,0
ligue_1,2015-2016,3672,Nicolas Douchez,Paris Saint Germain,GK,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3674,Abdoulaye Touré,Nantes,M S,4,202,0,0,0,7.286339119796638,85.42732176040673,7.286339119796638,2,2,3,0,0
ligue_1,2015-2016,3676,Erwin Koffi,Lorient,D,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3677,Wesley Lautoa,Lorient,D S,13,1011,0,0,0,16.243304167482687,67.51339166503463,16.243304167482687,4,4,4,1,0
ligue_1,2015-2016,3678,Issam Ben Khemis,Lorient,S,1,16,0,0,0,0.0,100.0,0.0,0,0,1,0,0
ligue_1,2015-2016,3679,Hamadou Karamoko,Lorient,D,3,270,0,0,0,0.0,100.0,0.0,0,0,1,0,0
ligue_1,2015-2016,3681,Rincon,Troyes,D,8,716,0,0,0,44.86502572467991,10.269948550640182,44.86502572467991,3,3,2,2,0
ligue_1,2015-2016,3684,Mahamadou N&#039;Diaye,Troyes,S,1,11,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3685,Pantxi Sirieix,Toulouse,S,5,65,0,2,0,0.0,100.0,0.0,0,0,3,1,0
ligue_1,2015-2016,3686,Pavle Ninkov,Toulouse,D S,10,507,0,1,0,1.5106147421635845,96.97877051567284,1.5106147421635845,1,1,4,0,0
ligue_1,2015-2016,3687,Yassine Jebbour,SC Bastia,D S,4,175,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3688,Mamadou Samassa,Guingamp,GK,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3690,Pierre-Yves Polomat,Saint-Etienne,D S,15,906,0,0,0,31.180083410899584,37.63983317820084,31.180083410899584,5,5,6,2,0
ligue_1,2015-2016,3692,Franck Beria,Lille,D S,2,64,0,0,0,0.0,100.0,0.0,0,0,1,0,0
ligue_1,2015-2016,3694,Joris Gnagnon,Rennes,D M S,7,222,0,0,0,36.067197419831665,27.86560516033668,36.067197419831665,3,3,1,1,0
ligue_1,2015-2016,3695,Adama Traoré,Monaco,M S,6,369,0,1,0,36.71059620230975,26.578807595380493,36.71059620230975,5,5,2,1,0
ligue_1,2015-2016,3698,Ferebory Dore,Angers,F M S,9,622,0,1,0,37.77836489525209,24.443270209495815,37.77836489525209,11,11,6,2,0
ligue_1,2015-2016,3699,Aissa Laidouni,Angers,D,1,90,0,0,0,0.0,100.0,0.0,0,0,1,0,0
ligue_1,2015-2016,3700,Hicham M&#039;Laab,Nantes,S,2,25,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3701,Gautier Lloris,Nice,D S,2,66,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3702,Nill de Pauw,Guingamp,M S,13,345,0,0,0,40.85721787989234,18.28556424021533,40.85721787989234,10,10,2,2,0
ligue_1,2015-2016,3703,Geoffrey Jourdren,Montpellier,GK,7,630,0,0,0,0.0,0.0,0.0,0,0,0,2,0
ligue_1,2015-2016,3704,Mana Dembele,Guingamp,F S,13,423,0,0,0,40.692094773330226,18.61581045333954,40.692094773330226,13,13,4,2,0
ligue_1,2015-2016,3705,Hugo Rodriguez,Reims,M S,3,173,0,0,0,34.32483144660406,31.35033710679188,34.32483144660406,1,1,1,0,0
ligue_1,2015-2016,3706,Timothee Taufflieb,Paris Saint Germain,S,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3707,Kevin Rimane,Paris Saint Germain,S,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3709,Sébastien Wüthrich,Montpellier,S,1,1,0,0,0,50.0,0.0,50.0,1,1,0,0,0
ligue_1,2015-2016,3710,Anthony Walongwa,Nantes,D,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
ligue_1,2015-2016,3712,Isaac Thelin,Bordeaux,F S,7,290,0,0,0,48.89874264650096,2.202514706998086,48.89874264650096,6,6,2,0,0
ligue_1,2015-2016,3713,Samuel Grandsir,Troyes,S,1,13,0,0,0,0.0,0.0,0.0,0,0,0,0,0
